title,url,page_count,published_date,system,modified_date,price,softcover,hardcover,premium,pdf,color,product,Greg Stafford,number of authors,number of artists
"MA2 Castle of the Mad Archmage Level 3 East, The Museum and the Watery Caves",https://www.drivethrurpg.com/en/product/463451/ma2-castle-of-the-mad-archmage-level-3-east-the-museum-and-the-watery-caves,36.0,3/28/24,"1e (AD&D), Labyrinth Lord","Dec 11, 2023",4.95,0,0,0,1,0,Watermarked PDF,0,1,1
"MA2 Castle of the Mad Archmage Level 3 East, The Museum and the Watery Caves",https://www.drivethrurpg.com/en/product/463451/ma2-castle-of-the-mad-archmage-level-3-east-the-museum-and-the-watery-caves,36.0,3/28/24,"1e (AD&D), Labyrinth Lord","Dec 11, 2023",8.95,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,1
"MA2 Castle of the Mad Archmage Level 3 East, The Museum and the Watery Caves",https://www.drivethrurpg.com/en/product/463451/ma2-castle-of-the-mad-archmage-level-3-east-the-museum-and-the-watery-caves,36.0,3/28/24,"1e (AD&D), Labyrinth Lord","Dec 11, 2023",13.9,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,1
D&D Immortals Set (BECMI ed.) (Basic),https://www.drivethrurpg.com/en/product/17166/d-d-immortals-set-becmi-ed-basic,84.0,8/9/16,"Classic D&D/AD&D, Dungeons & Dragons","Aug 9, 2016",4.99,0,0,0,1,0,Watermarked PDF,0,1,2
S1-4: Dungeons of Dread (1e),https://www.drivethrurpg.com/en/product/170945/s1-4-dungeons-of-dread-1e,192.0,1/19/16,1e (AD&D),"Feb 8, 2019",9.99,0,0,0,1,0,Watermarked PDF,0,2,3
S1-4: Dungeons of Dread (1e),https://www.drivethrurpg.com/en/product/170945/s1-4-dungeons-of-dread-1e,192.0,1/19/16,1e (AD&D),"Feb 8, 2019",16.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,3
S1-4: Dungeons of Dread (1e),https://www.drivethrurpg.com/en/product/170945/s1-4-dungeons-of-dread-1e,192.0,1/19/16,1e (AD&D),"Feb 8, 2019",25.99,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,3
Friend or Foe Folio 2 (5e),https://www.drivethrurpg.com/en/product/452230/friend-or-foe-folio-2-5e,130.0,9/6/23,5e-compatible,"Sep 26, 2023",14.99,0,0,0,1,0,Watermarked PDF,0,1,1
Tome of Beasts 2 for 5th Edition,https://www.drivethrurpg.com/en/product/334518/tome-of-beasts-2-for-5th-edition,420.0,11/4/20,5e-compatible,"Nov 4, 2020",29.99,0,0,0,1,0,Watermarked PDF,0,9,17
A Magical Medieval Society: Western Europe Third Edition,https://www.drivethrurpg.com/en/product/192370/a-magical-medieval-society-western-europe-third-edition,208.0,9/1/16,3.x/d20/OGL,"Sep 1, 2016",30.0,0,0,0,1,0,Watermarked PDF,0,2,0
A Magical Medieval Society: Western Europe Third Edition,https://www.drivethrurpg.com/en/product/192370/a-magical-medieval-society-western-europe-third-edition,208.0,9/1/16,3.x/d20/OGL,"Sep 1, 2016",35.0,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,2,0
A Magical Medieval Society: Western Europe Third Edition,https://www.drivethrurpg.com/en/product/192370/a-magical-medieval-society-western-europe-third-edition,208.0,9/1/16,3.x/d20/OGL,"Sep 1, 2016",65.0,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,2,0
Somnus Domina: The Sword Saint (5e Class) (Fantasy Grounds Mod),https://www.drivethrurpg.com/en/product/337010/somnus-domina-the-sword-saint-5e-class-fantasy-grounds-mod,14.0,11/22/20,5e-compatible,"Feb 9, 2022",4.99,0,0,0,0,0,MOD (Virtual Tabletop),0,1,1
Wilderness Survival Guide (1e),https://www.drivethrurpg.com/en/product/17007/wilderness-survival-guide-1e,128.0,2/5/13,1e (AD&D),"Nov 1, 2013",9.99,0,0,0,1,0,Watermarked PDF,0,1,5
CASTLE OLDSKULL - Oldskull Dungeon Generator,https://www.drivethrurpg.com/en/product/219905/castle-oldskull-oldskull-dungeon-generator,83.0,8/25/17,"1e (AD&D), Basic/BECMI or OD&D, Labyrinth Lord, Swords & Wizardry, Other OSR Games","Aug 25, 2017",4.99,0,0,0,1,0,Watermarked PDF,0,1,3
T1 The Village of Hommlet (1e),https://www.drivethrurpg.com/en/product/17067/t1-the-village-of-hommlet-1e,24.0,1/22/13,1e (AD&D),"Mar 26, 2021",4.99,0,0,0,1,0,Watermarked PDF,0,1,2
T1 The Village of Hommlet (1e),https://www.drivethrurpg.com/en/product/17067/t1-the-village-of-hommlet-1e,24.0,1/22/13,1e (AD&D),"Mar 26, 2021",11.24,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
T1 The Village of Hommlet (1e),https://www.drivethrurpg.com/en/product/17067/t1-the-village-of-hommlet-1e,24.0,1/22/13,1e (AD&D),"Mar 26, 2021",16.23,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
The Palace of Unquiet Repose (OSE Version),https://www.drivethrurpg.com/en/product/341396/the-palace-of-unquiet-repose-ose-version,58.0,2/5/21,"1e (AD&D), Other OSR Games","Feb 5, 2021",10.0,0,0,0,1,0,PDF,0,1,4
The Palace of Unquiet Repose (OSE Version),https://www.drivethrurpg.com/en/product/341396/the-palace-of-unquiet-repose-ose-version,58.0,2/5/21,"1e (AD&D), Other OSR Games","Feb 5, 2021",22.0,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,1,4
The Palace of Unquiet Repose (OSE Version),https://www.drivethrurpg.com/en/product/341396/the-palace-of-unquiet-repose-ose-version,58.0,2/5/21,"1e (AD&D), Other OSR Games","Feb 5, 2021",30.0,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,1,4
"Gamemaster's Guide to the Underground - over 1000 ideas for gaming in caves, caverns, and dungeons",https://www.drivethrurpg.com/en/product/478022/gamemaster-s-guide-to-the-underground-over-1000-ideas-for-gaming-in-caves-caverns-and-dungeons,21.0,4/19/24,"Any system / system-agnostic, Dungeons & Dragons","Apr 19, 2024",9.99,0,0,0,1,0,PDF,0,1,0
Sinuous Sentinels (A5E),https://www.drivethrurpg.com/en/product/471852/sinuous-sentinels-a5e,26.0,2/23/24,"5e-compatible, Level Up: Advanced 5th Edition","Apr 18, 2024",10.0,0,0,0,1,0,PDF,0,1,0
L1 The Secret of Bone Hill (1e),https://www.drivethrurpg.com/en/product/17059/l1-the-secret-of-bone-hill-1e,32.0,2/12/13,1e (AD&D),"Dec 29, 2021",4.99,0,0,0,1,0,Watermarked PDF,0,1,6
L1 The Secret of Bone Hill (1e),https://www.drivethrurpg.com/en/product/17059/l1-the-secret-of-bone-hill-1e,32.0,2/12/13,1e (AD&D),"Dec 29, 2021",10.99,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,1,6
L1 The Secret of Bone Hill (1e),https://www.drivethrurpg.com/en/product/17059/l1-the-secret-of-bone-hill-1e,32.0,2/12/13,1e (AD&D),"Dec 29, 2021",15.98,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,1,6
Hellboy: The Roleplaying Game,https://www.drivethrurpg.com/en/product/353222/hellboy-the-roleplaying-game,246.0,12/2/22,5e-compatible,"Oct 5, 2021",24.99,0,0,0,1,0,Watermarked PDF,0,7,3
Cyberpunk Classes for 5e: Netrunner,https://www.drivethrurpg.com/en/product/478203/cyberpunk-classes-for-5e-netrunner,7.0,4/22/24,5e-compatible,"Apr 21, 2024",3.0,0,0,0,1,0,PDF,0,1,1
White Star: Galaxy Edition [Swords & Wizardry],https://www.drivethrurpg.com/en/product/222119/white-star-galaxy-edition-swords-wizardry,339.0,9/20/17,"Basic/BECMI or OD&D, Swords & Wizardry","Nov 20, 2017",9.99,0,0,0,1,0,Watermarked PDF,0,1,10
White Star: Galaxy Edition [Swords & Wizardry],https://www.drivethrurpg.com/en/product/222119/white-star-galaxy-edition-swords-wizardry,339.0,9/20/17,"Basic/BECMI or OD&D, Swords & Wizardry","Nov 20, 2017",49.99,1,0,1,0,1,"Softcover, Premium Color Book (6"" x 9"")",0,1,10
White Star: Galaxy Edition [Swords & Wizardry],https://www.drivethrurpg.com/en/product/222119/white-star-galaxy-edition-swords-wizardry,339.0,9/20/17,"Basic/BECMI or OD&D, Swords & Wizardry","Nov 20, 2017",59.99,0,1,1,0,1,"Hardcover, Premium Color Book (6"" x 9"")",0,1,10
White Star: Galaxy Edition [Swords & Wizardry],https://www.drivethrurpg.com/en/product/222119/white-star-galaxy-edition-swords-wizardry,339.0,9/20/17,"Basic/BECMI or OD&D, Swords & Wizardry","Nov 20, 2017",59.98,1,0,1,1,1,"PDF + Softcover, Premium Color Book (6"" x 9"")",0,1,10
White Star: Galaxy Edition [Swords & Wizardry],https://www.drivethrurpg.com/en/product/222119/white-star-galaxy-edition-swords-wizardry,339.0,9/20/17,"Basic/BECMI or OD&D, Swords & Wizardry","Nov 20, 2017",69.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (6"" x 9"")",0,1,10
Merchants of Alveria Gemstones,https://www.drivethrurpg.com/en/product/479126/merchants-of-alveria-gemstones,24.0,4/30/24,5e-compatible,"Apr 29, 2024",4.99,0,0,0,1,0,Watermarked PDF,0,1,1
B3 Palace of the Silver Princess (Basic),https://www.drivethrurpg.com/en/product/17159/b3-palace-of-the-silver-princess-basic,32.0,1/22/13,Basic/BECMI or OD&D,"Jan 28, 2013",4.99,0,0,0,1,0,Watermarked PDF,0,2,7
B3 Palace of the Silver Princess (Basic),https://www.drivethrurpg.com/en/product/17159/b3-palace-of-the-silver-princess-basic,32.0,1/22/13,Basic/BECMI or OD&D,"Jan 28, 2013",9.99,1,0,0,0,0,"Softcover, B&W Book (8.5"" x 11"")",0,2,7
B3 Palace of the Silver Princess (Basic),https://www.drivethrurpg.com/en/product/17159/b3-palace-of-the-silver-princess-basic,32.0,1/22/13,Basic/BECMI or OD&D,"Jan 28, 2013",14.98,1,0,0,1,0,"PDF + Softcover, B&W Book (8.5"" x 11"")",0,2,7
Peril in Olden Wood,https://www.drivethrurpg.com/en/product/397008/peril-in-olden-wood,90.0,6/2/22,"1e (AD&D), Basic/BECMI or OD&D, Old-School Essentials","Jan 2, 2023",8.99,0,0,0,1,0,PDF,0,1,2
Peril in Olden Wood,https://www.drivethrurpg.com/en/product/397008/peril-in-olden-wood,90.0,6/2/22,"1e (AD&D), Basic/BECMI or OD&D, Old-School Essentials","Jan 2, 2023",16.0,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
Peril in Olden Wood,https://www.drivethrurpg.com/en/product/397008/peril-in-olden-wood,90.0,6/2/22,"1e (AD&D), Basic/BECMI or OD&D, Old-School Essentials","Jan 2, 2023",24.99,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,2
Cyberpunk Classes for 5e: Fixer,https://www.drivethrurpg.com/en/product/478207/cyberpunk-classes-for-5e-fixer,7.0,4/25/24,5e-compatible,"Apr 21, 2024",3.0,0,0,0,1,0,PDF,0,1,1
Fateforge - 6 - Lore Book & Toolbox : Encyclopedia 2 Netherworld,https://www.drivethrurpg.com/en/product/480415/fateforge-6-lore-book-toolbox-encyclopedia-2-netherworld,400.0,5/8/24,5e-compatible,"May 8, 2024",25.0,0,0,0,1,0,Watermarked PDF,0,1,1
Winter's Daughter (5th Edition Version),https://www.drivethrurpg.com/en/product/270798/winter-s-daughter-5th-edition-version,40.0,3/25/19,5e-compatible,"Mar 25, 2019",7.5,0,0,0,1,0,PDF,0,4,2
Capes and Crooks: A 5e Superhero RPG,https://www.drivethrurpg.com/en/product/383600/capes-and-crooks-a-5e-superhero-rpg,215.0,1/15/22,5e-compatible,"Jul 15, 2023",14.99,0,0,0,1,0,Watermarked PDF,0,5,7
Capes and Crooks: A 5e Superhero RPG,https://www.drivethrurpg.com/en/product/383600/capes-and-crooks-a-5e-superhero-rpg,215.0,1/15/22,5e-compatible,"Jul 15, 2023",39.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,5,7
Capes and Crooks: A 5e Superhero RPG,https://www.drivethrurpg.com/en/product/383600/capes-and-crooks-a-5e-superhero-rpg,215.0,1/15/22,5e-compatible,"Jul 15, 2023",54.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,5,7
The Ruin 5th ed RPG,https://www.drivethrurpg.com/en/product/340648/the-ruin-5th-ed-rpg,144.0,1/8/21,5e-compatible,"Aug 7, 2021",7.99,0,0,0,1,0,PDF,0,1,1
The Ruin 5th ed RPG,https://www.drivethrurpg.com/en/product/340648/the-ruin-5th-ed-rpg,144.0,1/8/21,5e-compatible,"Aug 7, 2021",24.99,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,1
The Ruin 5th ed RPG,https://www.drivethrurpg.com/en/product/340648/the-ruin-5th-ed-rpg,144.0,1/8/21,5e-compatible,"Aug 7, 2021",32.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,1
The Secret World Power Cards,https://www.drivethrurpg.com/en/product/473579/the-secret-world-power-cards,36.0,4/20/24,Dungeons & Dragons,"Apr 6, 2024",10.0,0,0,0,1,0,PDF,0,1,1
The Secret World Power Cards,https://www.drivethrurpg.com/en/product/473579/the-secret-world-power-cards,36.0,4/20/24,Dungeons & Dragons,"Apr 6, 2024",20.0,0,0,1,0,0,"Premium 6"" x 6"" Tile Card(s)",0,1,1
The Secret World Power Cards,https://www.drivethrurpg.com/en/product/473579/the-secret-world-power-cards,36.0,4/20/24,Dungeons & Dragons,"Apr 6, 2024",30.0,0,0,1,1,0,"PDF + Premium 6"" x 6"" Tile Card(s)",0,1,1
The Hole in the Oak (for Foundry VTT),https://www.drivethrurpg.com/en/product/436535/the-hole-in-the-oak-for-foundry-vtt,40.0,5/24/23,"Basic/BECMI or OD&D, Old-School Essentials",,7.5,0,0,0,0,0,Foundry VTT,0,2,3
Cyberpunk Classes for 5e: Street Hustler,https://www.drivethrurpg.com/en/product/478213/cyberpunk-classes-for-5e-street-hustler,7.0,5/3/24,5e-compatible,"Apr 21, 2024",3.0,0,0,0,1,0,PDF,0,1,1
DARK PLACES & DEMOGORGONS for Old-School Essentials - Core Book,https://www.drivethrurpg.com/en/product/448103/dark-places-demogorgons-for-old-school-essentials-core-book,308.0,8/15/23,"Classic D&D/AD&D, Other OSR Games, Old-School Essentials","Aug 10, 2023",19.99,0,0,0,1,0,PDF,0,3,7
DARK PLACES & DEMOGORGONS for Old-School Essentials - Core Book,https://www.drivethrurpg.com/en/product/448103/dark-places-demogorgons-for-old-school-essentials-core-book,308.0,8/15/23,"Classic D&D/AD&D, Other OSR Games, Old-School Essentials","Aug 10, 2023",49.99,0,1,0,0,1,"Hardcover, Standard Color Book (5.827"" x 8.268"" (A5))",0,3,7
DARK PLACES & DEMOGORGONS for Old-School Essentials - Core Book,https://www.drivethrurpg.com/en/product/448103/dark-places-demogorgons-for-old-school-essentials-core-book,308.0,8/15/23,"Classic D&D/AD&D, Other OSR Games, Old-School Essentials","Aug 10, 2023",69.98,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (5.827"" x 8.268"" (A5))",0,3,7
Before the Stroke of Midnight - Level 9 Adventure and Compendium,https://www.drivethrurpg.com/en/product/338319/before-the-stroke-of-midnight-level-9-adventure-and-compendium,84.0,12/3/20,5e-compatible,"Aug 5, 2021",9.9,0,0,0,1,0,PDF,0,1,0
Before the Stroke of Midnight - Level 9 Adventure and Compendium,https://www.drivethrurpg.com/en/product/338319/before-the-stroke-of-midnight-level-9-adventure-and-compendium,84.0,12/3/20,5e-compatible,"Aug 5, 2021",24.9,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,0
Before the Stroke of Midnight - Level 9 Adventure and Compendium,https://www.drivethrurpg.com/en/product/338319/before-the-stroke-of-midnight-level-9-adventure-and-compendium,84.0,12/3/20,5e-compatible,"Aug 5, 2021",44.9,0,1,0,0,1,"Hardcover, Standard Color Book (8.5"" x 11"")",0,1,0
Before the Stroke of Midnight - Level 9 Adventure and Compendium,https://www.drivethrurpg.com/en/product/338319/before-the-stroke-of-midnight-level-9-adventure-and-compendium,84.0,12/3/20,5e-compatible,"Aug 5, 2021",34.8,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,0
Before the Stroke of Midnight - Level 9 Adventure and Compendium,https://www.drivethrurpg.com/en/product/338319/before-the-stroke-of-midnight-level-9-adventure-and-compendium,84.0,12/3/20,5e-compatible,"Aug 5, 2021",54.8,0,1,0,1,1,"PDF + Hardcover, Standard Color Book (8.5"" x 11"")",0,1,0
The GM's Toolbox,https://www.drivethrurpg.com/en/product/444959/the-gm-s-toolbox,162.0,7/31/23,"Labyrinth Lord,  Any system / system-agnostic, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Jul 31, 2023",14.95,0,0,0,1,0,Watermarked PDF,0,1,13
The GM's Toolbox,https://www.drivethrurpg.com/en/product/444959/the-gm-s-toolbox,162.0,7/31/23,"Labyrinth Lord,  Any system / system-agnostic, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Jul 31, 2023",24.95,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,1,13
The GM's Toolbox,https://www.drivethrurpg.com/en/product/444959/the-gm-s-toolbox,162.0,7/31/23,"Labyrinth Lord,  Any system / system-agnostic, Dungeon Crawl Classics, 5e-compatible, Other OSR Games","Jul 31, 2023",39.9,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,1,13
The 5e OneNote DM Bible,https://www.drivethrurpg.com/en/product/407171/the-5e-onenote-dm-bible,,8/19/22,5e-compatible,"Aug 19, 2022",,0,0,0,1,0,PDF,0,1,0
Dungeoneer's Survival Guide (1e),https://www.drivethrurpg.com/en/product/17006/dungeoneer-s-survival-guide-1e,128.0,2/5/13,1e (AD&D),"Oct 17, 2013",9.99,0,0,0,1,0,Watermarked PDF,0,1,5
Escape From New York™ Cinematic Adventure,https://www.drivethrurpg.com/en/product/418303/escape-from-new-york-cinematic-adventure,128.0,12/13/22,"D&D-OGL, Everyday Heroes","Nov 30, 2022",19.99,0,0,0,1,0,PDF,0,3,6
Escape From New York™ Cinematic Adventure,https://www.drivethrurpg.com/en/product/418303/escape-from-new-york-cinematic-adventure,128.0,12/13/22,"D&D-OGL, Everyday Heroes","Nov 30, 2022",29.99,1,0,1,0,1,"Softcover, Premium Color Book (8.5"" x 11"")",0,3,6
Escape From New York™ Cinematic Adventure,https://www.drivethrurpg.com/en/product/418303/escape-from-new-york-cinematic-adventure,128.0,12/13/22,"D&D-OGL, Everyday Heroes","Nov 30, 2022",24.99,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,3,6
Escape From New York™ Cinematic Adventure,https://www.drivethrurpg.com/en/product/418303/escape-from-new-york-cinematic-adventure,128.0,12/13/22,"D&D-OGL, Everyday Heroes","Nov 30, 2022",49.98,1,0,1,1,1,"PDF + Softcover, Premium Color Book (8.5"" x 11"")",0,3,6
Escape From New York™ Cinematic Adventure,https://www.drivethrurpg.com/en/product/418303/escape-from-new-york-cinematic-adventure,128.0,12/13/22,"D&D-OGL, Everyday Heroes","Nov 30, 2022",44.98,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,3,6
Tortle Package (5e),https://www.drivethrurpg.com/en/product/221716/tortle-package-5e,28.0,9/15/17,5e,"May 23, 2019",9.99,0,0,0,1,0,Watermarked PDF,0,2,2
Mithril Lake Player Primer,https://www.drivethrurpg.com/en/product/477407/mithril-lake-player-primer,8.0,4/13/24,D&D-OGL,"Apr 13, 2024",,0,0,0,1,0,Watermarked PDF,0,1,2
Oath of the Dragon Samurai: Heroes of the Heavenly Kingdom,https://www.drivethrurpg.com/en/product/475789/oath-of-the-dragon-samurai-heroes-of-the-heavenly-kingdom,17.0,3/29/24,5e-compatible,"Mar 29, 2024",2.95,0,0,0,1,0,PDF,0,1,0
The Lord of the Rings™ Roleplaying – Shire™ Adventures,https://www.drivethrurpg.com/en/product/410269/the-lord-of-the-rings-roleplaying-shire-adventures,104.0,11/17/22,Dungeons & Dragons,"Feb 13, 2023",19.99,0,0,0,1,0,Watermarked PDF,0,4,9
Epic Boons: A Sourcebook for 5th Edition,https://www.drivethrurpg.com/en/product/377993/epic-boons-a-sourcebook-for-5th-edition,28.0,11/21/21,5e-compatible,"Nov 21, 2021",2.99,0,0,0,1,0,PDF,0,2,9
Hard Light,https://www.drivethrurpg.com/en/product/86468/hard-light,36.0,12/6/10,"Classic D&D/AD&D, Dungeons & Dragons","Dec 6, 2010",4.99,0,0,0,1,0,PDF,0,1,2
Echoes of Noa 94 (5E) - A Science Fiction Horror Adventure,https://www.drivethrurpg.com/en/product/480095/echoes-of-noa-94-5e-a-science-fiction-horror-adventure,45.0,5/6/24,5e-compatible,"May 6, 2024",6.99,0,0,0,1,0,Watermarked PDF,0,1,1
The Lonely Coast 2020 (5e),https://www.drivethrurpg.com/en/product/363418/the-lonely-coast-2020-5e,90.0,8/15/21,Dungeons & Dragons,"Aug 9, 2021",11.95,0,0,0,1,0,PDF,0,2,8
The Lonely Coast 2020 (5e),https://www.drivethrurpg.com/en/product/363418/the-lonely-coast-2020-5e,90.0,8/15/21,Dungeons & Dragons,"Aug 9, 2021",13.95,1,0,0,0,1,"Softcover, Standard Color Book (8.5"" x 11"")",0,2,8
The Lonely Coast 2020 (5e),https://www.drivethrurpg.com/en/product/363418/the-lonely-coast-2020-5e,90.0,8/15/21,Dungeons & Dragons,"Aug 9, 2021",25.9,1,0,0,1,1,"PDF + Softcover, Standard Color Book (8.5"" x 11"")",0,2,8
Arcana of the Ancients,https://www.drivethrurpg.com/en/product/308497/arcana-of-the-ancients,304.0,4/1/20,5e-compatible,"Apr 1, 2020",19.99,0,0,0,1,0,PDF,0,3,17
Creed's Codex: Arcane Secrets of the Summoners,https://www.drivethrurpg.com/en/product/415008/creed-s-codex-arcane-secrets-of-the-summoners,123.0,11/1/22,5e-compatible,"Apr 19, 2024",34.99,0,0,0,1,0,PDF,0,1,15
Creed's Codex: Arcane Secrets of the Summoners,https://www.drivethrurpg.com/en/product/415008/creed-s-codex-arcane-secrets-of-the-summoners,123.0,11/1/22,5e-compatible,"Apr 19, 2024",69.99,0,1,1,0,1,"Hardcover, Premium Color Book (8.5"" x 11"")",0,1,15
Creed's Codex: Arcane Secrets of the Summoners,https://www.drivethrurpg.com/en/product/415008/creed-s-codex-arcane-secrets-of-the-summoners,123.0,11/1/22,5e-compatible,"Apr 19, 2024",104.98,0,1,1,1,1,"PDF + Hardcover, Premium Color Book (8.5"" x 11"")",0,1,15
Grim Hollow: The Monster Grimoire,https://www.drivethrurpg.com/en/product/434184/grim-hollow-the-monster-grimoire,428.0,5/1/23,5e-compatible,"Apr 17, 2023",24.99,0,0,0,1,0,PDF,0,14,0
Bandit's Nest (Level 1 PCs),https://www.drivethrurpg.com/en/product/147031/bandit-s-nest-level-1-pcs,19.0,4/2/15,5e-compatible,"Sep 14, 2016",2.99,0,0,0,1,0,PDF,0,1,0
